Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
1.2689208984375;122.184214691515;0.000135101318359375;1.26861572265625;4;1146;0.00389621309190989;-0.000212025985959917
1.25885009765625;122.28492269126;0.000126251220703125;1.258544921875;4;1147;0.00389621309190989;-0.000212025985959917
1.248779296875;122.385630691006;0.000119415283203125;1.24786376953125;4;1148;0.00389621309190989;-0.000212025985959917
1.23870849609375;122.486338690752;0.000111297607421875;1.2384033203125;4;1149;0.00389621309190989;-0.000212025985959917
1.2286376953125;122.587046690497;0.000105133056640625;1.22833251953125;4;1150;0.00389621309190989;-0.000212025985959917
1.21856689453125;122.687754690243;9.7686767578125E-05;1.21856689453125;4;1151;0.00389621309190989;-0.000212025985959917
1.20849609375;122.788462689989;9.2132568359375E-05;1.20849609375;4;1152;0.00389621309190989;-0.000212025985959917
1.19842529296875;122.889170689735;8.538818359375E-05;1.1981201171875;4;1153;0.00389621309190989;-0.000212025985959917
1.1883544921875;122.98987868948;8.0352783203125E-05;1.18865966796875;4;1154;0.00389621309190989;-0.000212025985959917
1.17828369140625;123.090586689226;7.427978515625E-05;1.17767333984375;4;1155;0.00389621309190989;-0.000212025985959917
1.168212890625;123.191294688972;6.9915771484375E-05;1.168212890625;4;1156;0.00389621309190989;-0.000212025985959917
1.15814208984375;123.292002688718;6.4422607421875E-05;1.1578369140625;4;1157;0.00389621309190989;-0.000212025985959917
1.1480712890625;123.392710688463;6.0699462890625E-05;1.1480712890625;4;1158;0.00389621309190989;-0.000212025985959917
1.13800048828125;123.493418688209;5.5908203125E-05;1.13800048828125;4;1159;0.00389621309190989;-0.000212025985959917
1.1279296875;123.594126687955;5.2642822265625E-05;1.1273193359375;4;1160;0.00389621309190989;-0.000212025985959917
1.11785888671875;123.694834687701;4.8333740234375E-05;1.1175537109375;4;1161;0.00389621309190989;-0.000212025985959917
1.1077880859375;123.795542687446;4.55596923828125E-05;1.10687255859375;4;1162;0.00389621309190989;-0.000212025985959917
1.09771728515625;123.896250687192;4.17633056640625E-05;1.0980224609375;4;1163;0.00389621309190989;-0.000212025985959917
1.087646484375;123.996958686938;3.951416015625E-05;1.0882568359375;4;1164;0.00389621309190989;-0.000212025985959917
1.07757568359375;124.097666686684;3.62457275390625E-05;1.07757568359375;4;1165;0.00389621309190989;-0.000212025985959917
